properties/bounds_imcoords,properties/image_id,properties/type_id,properties/type_name
"2817.792883154835,2749.028650046334,2819.4551825409726,2730.203604842418,2922.3460963357093,2739.289134305292,2920.683796949572,2758.114179509208",1465.png,4,maritime vessels
"2807.3640184387614,2820.0442526543206,2809.026317824899,2801.2192074504046,2911.9172316196355,2810.3047369132787,2910.254932233498,2829.1297821171947",1465.png,4,maritime vessels
"2541.179661877123,2796.7034601863566,2542.8419612632606,2777.8784149824405,2645.7328750579973,2786.9639444453146,2644.07057567186,2805.7889896492306",1465.png,4,maritime vessels
"223.87250823704937,1364.7907588894757,230.8207791736274,1390.877151804648,98.02150375551525,1426.249054266855,91.07323281893726,1400.1626613516826",1466.png,4,maritime vessels
"396.0808289006204,1317.5293981662603,401.8868595512317,1338.2163076192576,238.17712578317466,1384.1634189661886,232.37109513256343,1363.4765095131913",1466.png,4,maritime vessels
"527.4513261109481,1278.1119317000062,533.3203381759181,1298.7810611473656,404.0564976283473,1335.4856084612807,398.1874855633774,1314.8164790139213",1466.png,4,maritime vessels
"751.4201497332327,1283.3395264967567,759.6082207172778,1302.006345259337,658.6487286679218,1346.2915283924376,650.4606576838767,1327.6247096298573",1466.png,4,maritime vessels
"412.2845929764818,1339.1825990758448,418.0119271734344,1360.8770467911058,234.09069834417355,1409.432251203079,228.36336414722098,1387.737803487818",1466.png,4,maritime vessels
"649.4112546945782,1232.6554179356058,655.9168542018236,1249.234203777178,575.1098398751108,1280.9432853474104,568.6042403678654,1264.3644995058382",1466.png,4,maritime vessels
"1514.54465202685,1146.646645860617,1544.6526899769863,1147.0297068037303,1543.776659664897,1215.8844265448738,1513.6686217147605,1215.5013656017604",1468.png,4,maritime vessels
"1510.525787890044,1549.4245911632302,1540.6338258401804,1549.8076521063435,1539.757795528091,1618.662371847487,1509.6497575779547,1618.2793109043737",1468.png,4,maritime vessels
"1543.2575247203015,1551.103141769876,1573.3655626704378,1551.4862027129893,1572.4895323583485,1620.3409224541338,1542.3814944082121,1619.9578615110204",1468.png,4,maritime vessels
"2551.8638976620314,2689.3409203676238,2553.4617648796793,2670.182238452341,2659.7228750307804,2679.044598878394,2658.1250078131325,2698.2032807936766",1469.png,4,maritime vessels
"2547.2134866695087,2708.4411387123982,2548.8113538871567,2689.2824567971156,2655.0724640382577,2698.1448172231685,2653.47459682061,2717.303499138451",1469.png,4,maritime vessels
"2543.2405858253223,2727.809030336347,2544.8384530429703,2708.6503484210643,2651.0995631940714,2717.512708847117,2649.5016959764234,2736.6713907624",1469.png,4,maritime vessels
"2676.3327641060805,2811.239948080399,2677.9306313237284,2792.081266165116,2784.1917414748295,2800.943626591169,2782.5938742571816,2820.1023085064517",1469.png,4,maritime vessels
"2672.359863261894,2831.601064912391,2673.957730479542,2812.4423829971083,2780.218840630643,2821.304743423161,2778.620973412995,2840.463425338444",1469.png,4,maritime vessels
"2816.8741314697545,2823.1586506163912,2818.4719986874024,2803.9999687011086,2924.7331088385035,2812.8623291271615,2923.1352416208556,2832.021011042444",1469.png,4,maritime vessels
"2813.8944558366,2842.029929632371,2815.492323054248,2822.8712477170884,2921.753433205349,2831.7336081431413,2920.1555659877013,2850.892290058424",1469.png,4,maritime vessels
"2810.914780203446,2858.9147582243695,2812.512647421094,2839.756076309087,2918.773757572195,2848.6184367351398,2917.175890354547,2867.7771186504224",1469.png,4,maritime vessels
"2982.601282696616,1476.1075696622847,2987.3750004351396,1493.6803856855204,2899.339606385385,1517.5955124152097,2894.565888646862,1500.022696391974",1469.png,4,maritime vessels
"412.8742458504487,1319.3034524349177,418.61954057429966,1339.1892638041834,258.13406340836514,1385.555808678545,252.38876868451413,1365.6699973092793",1470.png,4,maritime vessels
"538.5254363490549,1275.5679993758495,545.5980408516308,1300.0479409258928,415.0332746646254,1337.7699653565578,407.9606701620495,1313.2900238065145",1470.png,4,maritime vessels
"791.2939844991603,1250.9949272682002,797.9312220540423,1270.8266732137133,684.2137006604056,1308.8853598122428,677.5764631055235,1289.0536138667296",1470.png,4,maritime vessels
"324.97782692468684,1368.4419905625866,330.4602241455099,1388.2017285045858,216.1441853282289,1419.919048610095,210.6617881074058,1400.1593106680957",1470.png,4,maritime vessels
"661.7457323701731,1234.2456414345772,668.7711364107643,1251.045520661712,584.6079615402284,1286.2410301537936,577.5825574996372,1269.4411509266588",1470.png,4,maritime vessels
"2783.170435897127,838.9631833878265,2809.4946699681323,903.3252080090244,2534.5820696559135,1015.765170584472,2508.257835584908,951.403145963274",1471.png,4,maritime vessels
"1086.425999698825,1100.0425153867889,1100.3510796039027,1055.769801010767,1271.9989155549745,1109.7581291455974,1258.0738356498969,1154.0308435216193",1472.png,4,maritime vessels
"1329.840529981941,2905.325004307193,1374.67889078815,2906.177339926404,1373.4343095565105,2971.6503543811705,1328.5959487503014,2970.7980187619596",1472.png,4,maritime vessels
"1455.633633470309,2931.070395881159,1474.2315623331106,2953.8011978254794,1415.8114559305825,3001.5994666983916,1397.213527067781,2978.8686647540712",1472.png,4,maritime vessels
"366.1032241702545,322.1451989608963,375.88512553113975,291.75966757129885,506.5435454872884,333.82204784014357,496.76164412640316,364.20757922974104",1473.png,4,maritime vessels
"586.1780846994151,117.79090866565225,594.4783960579826,90.43393677967865,724.0834239713487,129.7570786025624,715.7831126127811,157.11405048853598",1473.png,4,maritime vessels
"383.1807544054774,296.80187677272613,389.9753374206041,275.6958557785958,500.6627239808885,311.3290353779347,493.86814096576177,332.43505637206505",1473.png,4,maritime vessels
"448.82799541010246,252.01663679848122,458.6098967709877,221.63110540888374,602.840110187535,268.06260278210715,593.0582088266497,298.4481341717046",1473.png,4,maritime vessels
"424.6819684134807,273.88533932644685,433.8904247755031,245.28110079294288,560.7043155575717,286.10582605165433,551.4958591955493,314.7100645851583",1473.png,4,maritime vessels
"1434.5637663030595,1257.109703800664,1441.5674500043153,1236.2654070701628,1544.2126538539303,1270.7541955626846,1537.2089701526745,1291.5984922931857",1474.png,4,maritime vessels
"1376.6982357970749,1269.728991528201,1385.6529454218962,1256.0527077372026,1453.2599159283334,1300.319176520007,1444.305206303512,1313.9954603110054",1474.png,4,maritime vessels
"1382.0875185622735,1261.1146682487743,1390.5689026847335,1246.1243149181912,1479.7206630588353,1296.5654425054654,1471.2392789363753,1311.5557958360484",1474.png,4,maritime vessels
"1398.2544904862982,1254.671226057657,1404.4331791675295,1241.8504470455482,1483.4606156049256,1279.9359585859384,1477.2819269236943,1292.756737598047",1474.png,4,maritime vessels
"459.2244932051276,2406.1459505330467,464.8282334228955,2380.070656188912,605.463481649816,2410.2940310863933,599.8597414320482,2436.369325430528",1475.png,4,maritime vessels
"491.37635384782135,2364.3737169220653,496.3425231629545,2342.3363405870105,634.0956568025814,2373.3793002816424,629.1294874874484,2395.4166766166973",1475.png,4,maritime vessels
"1099.5578886668698,1390.8505172342382,1103.3366412455482,1370.118442275807,1232.4811626361354,1393.6570988842443,1228.702410057457,1414.3891738426755",1476.png,4,maritime vessels
"355.6031178987205,251.30804698746536,457.6962510463327,353.77082071211817,140.3575963252204,669.9646572794334,38.26446317760821,567.5018835547805",1477.png,4,maritime vessels
"489.05409638057824,206.35967757501152,496.5187756303819,185.59273418028266,618.4747627630496,229.42982225023985,611.010083513246,250.1967656449687",1477.png,4,maritime vessels
"464.9986050559888,227.71653629423514,472.32067423139483,206.00609481185538,600.5061316516803,249.23795572422557,593.1840624762742,270.94839720660536",1477.png,4,maritime vessels
"444.47913180337065,248.66740298713938,453.30998904011824,223.46557744108605,599.0138120966676,274.5209923716215,590.18295485992,299.72281791767483",1477.png,4,maritime vessels
"418.66444113550426,272.2445803460315,425.6589661345394,248.1875102017671,557.4595090628029,286.5081447125301,550.4649840637678,310.5652148567945",1477.png,4,maritime vessels
"592.4630471162527,110.23064099466822,602.2018107027654,80.1729229429547,735.3721312888581,123.32038565774772,725.6333677023454,153.37810370946124",1477.png,4,maritime vessels
"580.420360050772,111.86409996249381,600.7129033256518,131.34494150690736,543.3497889591507,191.09818563705704,523.0572456842709,171.6173440926435",1477.png,4,maritime vessels
"1703.5768296934439,1276.5994874909472,1709.9202109644245,1288.44234587225,1631.0677350786864,1330.67803784791,1624.7243538077057,1318.8351794666073",1478.png,4,maritime vessels
"1714.9618444527039,1286.3409315384677,1721.6371608633067,1298.8035005571085,1633.0755419779182,1346.2396934488727,1626.4002255673154,1333.7771244302319",1478.png,4,maritime vessels
"1617.4903449673627,1338.8519858318143,1624.5229556177942,1351.9816099906066,1530.7991094215042,1402.1828427896469,1523.7664987710727,1389.0532186308546",1478.png,4,maritime vessels
"1602.3891267375036,1329.9285386944632,1609.421737387935,1343.0581628532555,1515.697891191645,1393.2593956522958,1508.6652805412136,1380.1297714935035",1478.png,4,maritime vessels
"1587.9743275183616,1323.7507675999816,1595.006938168793,1336.8803917587738,1501.2830919725031,1387.0816245578142,1494.2504813220717,1373.952000399022",1478.png,4,maritime vessels
"1445.0111261457114,1256.4156509991974,1453.7372495932,1231.5858633697114,1555.8242728507958,1267.4630919882345,1547.0981494033072,1292.2928796177205",1478.png,4,maritime vessels
"1516.5686949018618,1205.4431362698163,1525.2948183493504,1180.6133486403303,1627.3818416069462,1216.4905772588534,1618.6557181594576,1241.3203648883393",1478.png,4,maritime vessels
"168.01987443632478,2107.1749266736424,211.3107876901328,2099.5156347609286,226.75799978391788,2186.824478239685,183.46708653010987,2194.483770152399",1479.png,4,maritime vessels
"2009.7659321034018,2971.9897142499885,2016.0668861316128,2941.0654201051675,2205.8948634096837,2979.7436629292715,2199.5939093814727,3010.6679570740926",1479.png,4,maritime vessels
"2073.1324977477575,2934.7319540378176,2079.3598337005324,2904.1689681978914,2269.1878109786035,2942.8472110219955,2262.9604750258286,2973.4101968619216",1479.png,4,maritime vessels
"2106.0455048202843,2912.07135547852,2110.4712203854137,2892.62722807833,2274.9713805801707,2930.069428721035,2270.5456650150413,2949.513556121225",1479.png,4,maritime vessels
"2270.540942776795,2976.139266581992,2277.4204450091174,2947.0027628314165,2444.765193956901,2986.515004375874,2437.8856917245785,3015.6515081264497",1479.png,4,maritime vessels
"1062.4140426457136,1849.8963621285964,1084.4901828904642,1856.3312070714612,1065.989504975291,1919.8018211895526,1043.9133647305405,1913.3669762466877",1479.png,4,maritime vessels
"455.3998173783152,2395.14700637244,460.2498436597271,2372.872811594989,599.022098030156,2403.0893508482377,594.1720717487441,2425.363545625689",1480.png,4,maritime vessels
"920.0140479054503,643.8147432326199,940.2307298548889,567.788797521621,1399.4925998224676,689.9148831599838,1379.275917873029,765.9408288709827",1481.png,1,container
"528.2775967204111,816.1954254625854,535.7425971733528,741.5454209343796,1042.7930173707941,792.2504629549475,1035.3280169178524,866.9004674831532",1482.png,1,container
"2201.1401725966834,15.884381764328555,2207.7613414987973,-17.221462744496648,2395.621597515349,20.35058846079455,2389.0004286132353,53.456432969619755",1483.png,4,maritime vessels
"2629.816380451031,-9.319504014879115,2665.086243334724,20.07204838819851,2577.2168979590338,125.51526283902668,2541.947035075341,96.12371043594905",1483.png,4,maritime vessels
"1399.1385697615349,2732.096819867135,1447.1373779278345,2751.11401086554,1404.3486981664557,2859.1113292774894,1356.3498900001562,2840.0941382790843",1485.png,4,maritime vessels
"1727.0817227604311,1274.869840204818,1735.5750143581026,1242.08399934045,1896.776330060231,1283.843787837271,1888.2830384625595,1316.6296287016391",1485.png,4,maritime vessels
"2479.774697938507,1138.4049984520539,2501.2304944439393,1106.826511885351,2609.796661283622,1180.5910850597716,2588.34086477819,1212.1695716264744",1485.png,4,maritime vessels
"2869.0980240515296,749.6531021967332,2886.267207998523,718.0388328617213,3012.359540273797,786.5174816705364,2995.1903563268033,818.1317510055484",1485.png,4,maritime vessels
"348.70182240596057,2881.5004928476055,350.62028769766107,2854.776945255766,530.357670745973,2867.6801696429566,528.4392054542725,2894.403717234796",1485.png,4,maritime vessels
"588.9181038360291,2910.3661729776613,592.578936945697,2883.825132939661,764.4611722742923,2907.533027474079,760.8003391646243,2934.074067512079",1485.png,4,maritime vessels
"788.4949220633475,2938.208622704259,792.2526168145388,2910.965335765404,964.1348521431341,2934.6732302998216,960.3771573919429,2961.916517238677",1485.png,4,maritime vessels
"747.213369057928,20.4848328055109,750.6795137811906,-6.797080501668507,922.8054490322215,15.07137848394041,919.339304308959,42.353291791119815",1486.png,4,maritime vessels
"1502.3652825835563,2031.548771506085,1505.6292677284584,2057.9384677927846,1331.060610117507,2079.5298305359333,1327.7966249726048,2053.1401342492336",1487.png,4,maritime vessels
"137.64470367833695,1582.3748417774364,139.06831701432984,1606.9413509925753,-36.5359229428372,1617.1175032358847,-37.959536278830086,1592.5509940207457",1487.png,4,maritime vessels
"141.82582959515042,1606.8428019540283,143.2494429311433,1631.4093111691673,-32.35479702602373,1641.5854634124767,-33.778410362016615,1617.0189541973377",1487.png,4,maritime vessels
"545.6145265773412,2984.178766821891,549.0165914430545,2957.132351141109,723.5401835127122,2979.0850042329625,720.1381186469989,3006.131419913744",1487.png,4,maritime vessels
"2081.444518982369,2882.6497665049283,2119.4832139074365,2886.160527416793,2111.1592981579506,2976.349207228788,2073.1206032328832,2972.8384463169236",1488.png,4,maritime vessels
"837.9661255357059,2901.8401272630554,840.9012567176029,2938.129021880513,710.9347986298817,2948.641014812655,707.9996674479847,2912.3521201951976",1489.png,4,maritime vessels
"696.3881304377682,2914.861671345694,699.7115418226858,2951.1170682469706,569.865053750662,2963.019662995146,566.5416423657443,2926.7642660938695",1489.png,4,maritime vessels
"799.5741883791983,2721.7417709378847,867.905009935248,2705.283423944949,912.6857516153337,2891.2015401569147,844.354930059284,2907.6598871498504",1489.png,4,maritime vessels
"771.6524640935451,2536.8373084844634,833.3512682977517,2525.531244886412,863.4550921990966,2689.812112456192,801.7562879948899,2701.1181760542436",1489.png,4,maritime vessels
"2107.162972800936,2152.8386308917857,2124.0252100703406,2117.806535957761,2259.3600281017675,2182.948167274851,2242.497790832363,2217.980262208876",1489.png,4,maritime vessels
"2308.1754709389807,1546.4522762691508,2445.043163595522,1525.4966267001823,2525.4593287876105,2050.7189513961853,2388.591636131069,2071.674600965154",1490.png,3,aircraft carrier
